file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\consumer\DefaultMessageFormatter.java,org.apache.kafka.tools.consumer.DefaultMessageFormatter,class,7,12,5,7,40,1,0,46,35,0.7922079,0.8333333,1,11,0,4,7,0,0,4,0,0,0,14,1,0,14,0,0,1,0,6,158,9,2,2,3,1,38,0,34,4,22,5,0,0,1,70,0,3
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\NetworkClientUtils.java,org.apache.kafka.clients.NetworkClientUtils,class,9,12,3,9,23,1,0,16,21,0,0,0,7,6,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,60,5,3,4,1,1,7,3,6,5,5,5,0,0,0,154,17,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\Worker.java,org.apache.kafka.connect.runtime.Worker$SourceTaskBuilder,innerclass,26,26,0,26,5,2,0,12,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,0,0,2,0,11,2,10,1,0,0,1,54,0,0
C:\Users\abhi\Downloads\Kafka\kafka\raft\src\main\java\org\apache\kafka\raft\internals\FuturePurgatory.java,org.apache.kafka.raft.internals.FuturePurgatory,interface,1,3,2,1,5,1,0,0,10,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\errors\InvalidSessionTimeoutException.java,org.apache.kafka.common.errors.InvalidSessionTimeoutException,class,1,1,0,1,2,6,0,0,1,1,0,0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,15,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorsResource.java,org.apache.kafka.connect.runtime.rest.resources.ConnectorsResource$Anonymous4,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorsResource.java,org.apache.kafka.connect.runtime.rest.resources.ConnectorsResource$Anonymous5,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\metadata\migration\TopicMigrationClient.java,org.apache.kafka.metadata.migration.TopicMigrationClient$TopicVisitor,interface,3,3,0,3,2,1,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorsResource.java,org.apache.kafka.connect.runtime.rest.resources.ConnectorsResource$Anonymous6,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\kstream\internals\KTableAggregateTest.java,org.apache.kafka.streams.kstream.internals.KTableAggregateTest,class,23,24,1,23,19,1,0,54,1,0.53333336,0.58181816,0.6545454,15,1,11,4,0,0,11,0,0,0,5,1,0,5,0,0,5,0,35,212,7,0,0,8,0,178,132,62,1,78,2,0,2,9,94,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\security\scram\internals\ScramSaslServer.java,org.apache.kafka.common.security.scram.internals.ScramSaslServer$State,enum,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorsResource.java,org.apache.kafka.connect.runtime.rest.resources.ConnectorsResource$Anonymous7,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorsResource.java,org.apache.kafka.connect.runtime.rest.resources.ConnectorsResource$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\common\internals\TopicTest.java,org.apache.kafka.common.internals.TopicTest,class,2,2,0,2,16,1,0,15,15,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,50,0,9,0,1,0,44,4,12,2,12,2,0,0,0,47,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorsResource.java,org.apache.kafka.connect.runtime.rest.resources.ConnectorsResource$Anonymous2,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\runtime\rest\resources\ConnectorsResource.java,org.apache.kafka.connect.runtime.rest.resources.ConnectorsResource$Anonymous3,anonymous,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\FetchSessionHandler.java,org.apache.kafka.clients.FetchSessionHandler,class,11,14,3,11,49,1,0,31,25,0.68,0.25757575,0.54545456,15,1,9,3,0,3,12,0,0,0,5,0,0,5,0,0,2,0,9,352,25,2,6,0,5,51,6,35,6,20,3,0,2,0,210,1,10
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\kstream\internals\foreignkeyjoin\SubscriptionWrapperSerdeTest.java,org.apache.kafka.streams.kstream.internals.foreignkeyjoin.SubscriptionWrapperSerdeTest,class,6,6,0,6,12,1,0,17,66,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,0,0,24,46,68,0,68,0,0,0,12,38,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\consumer\internals\CoordinatorRequestManager.java,org.apache.kafka.clients.consumer.internals.CoordinatorRequestManager,class,20,33,13,20,17,1,0,42,0,0.6666667,0.7,1,8,0,4,3,0,1,5,0,0,0,9,1,0,9,0,0,6,0,5,97,9,0,5,0,0,9,6,24,5,22,2,0,0,1,172,1,6
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\storage\ConfigBackingStore.java,org.apache.kafka.connect.storage.ConfigBackingStore,interface,5,10,5,5,16,1,0,0,120,0,0,0,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,182,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\record\AbstractLegacyRecordBatch.java,org.apache.kafka.common.record.AbstractLegacyRecordBatch$Anonymous1,anonymous,2,2,0,2,5,1,0,0,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,1,1,0,0,0,14,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\image\ClientQuotasDelta.java,org.apache.kafka.image.ClientQuotasDelta,class,6,10,4,6,14,1,0,18,0,0.35714287,0.61904764,0.71428573,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,2,0,1,54,3,3,1,0,0,2,0,13,2,15,3,0,0,2,27,17,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\processor\StateStoreContext.java,org.apache.kafka.streams.processor.StateStoreContext,interface,8,17,9,8,11,1,0,0,55,0,0,0,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\admin\DescribeMetadataQuorumOptions.java,org.apache.kafka.clients.admin.DescribeMetadataQuorumOptions,class,2,7,5,2,0,2,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\examples\src\main\java\org\apache\kafka\streams\examples\pageview\PageViewTypedDemo.java,org.apache.kafka.streams.examples.pageview.PageViewTypedDemo,class,16,16,0,16,3,1,0,29,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,117,2,0,1,1,0,8,8,19,0,17,2,1,7,3,151,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\clients\consumer\internals\TopicPartitionComparatorTest.java,org.apache.kafka.clients.consumer.internals.TopicPartitionComparatorTest,class,3,3,0,3,9,1,0,3,0,0.4,1,1,5,0,5,0,0,0,5,0,0,0,5,4,0,5,0,0,5,0,0,22,0,0,0,0,0,4,9,5,0,5,0,0,0,0,24,1,0
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\VerifiableConsumer.java,org.apache.kafka.tools.VerifiableConsumer$PartitionsRevoked,innerclass,3,3,0,3,3,2,0,0,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,12,2,0,0,0,0,1,0,1,0,1,0,0,0,0,6,10,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\image\ClientQuotaDelta.java,org.apache.kafka.image.ClientQuotaDelta,class,2,3,1,2,14,1,0,21,0,0.3,0.8,1,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,3,45,2,3,1,0,0,0,0,4,0,4,3,0,0,0,20,17,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\upgrade-system-tests-37\src\test\java\org\apache\kafka\streams\tests\SmokeTestUtil.java,Agg,innerclass,4,5,1,4,5,1,0,1,6,0,0,0,4,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,1,0,0,0,2,0,2,8,0,0,0,4,10,9,0
C:\Users\abhi\Downloads\Kafka\kafka\trogdor\src\main\java\org\apache\kafka\trogdor\agent\WorkerManager.java,org.apache.kafka.trogdor.agent.WorkerManager$DestroyAllWorkers,innerclass,1,1,0,1,3,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,1,0,2,0,1,0,1,2,0,0,0,26,0,2
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\common\network\SslSelectorTest.java,org.apache.kafka.common.network.SslSelectorTest$Anonymous1,anonymous,1,1,0,1,4,1,0,5,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,1,0,1,2,0,0,0,14,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\mirror-client\src\main\java\org\apache\kafka\connect\mirror\Heartbeat.java,org.apache.kafka.connect.mirror.Heartbeat,class,6,10,4,6,16,1,0,21,41,0.7878788,0.25454545,0.6545454,15,2,6,4,0,5,11,0,0,0,11,8,8,3,0,0,11,0,7,90,14,0,1,0,0,5,2,29,1,29,0,0,0,0,59,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\test\java\org\apache\kafka\connect\storage\KafkaStatusBackingStoreTest.java,org.apache.kafka.connect.storage.KafkaStatusBackingStoreTest,class,25,26,1,25,17,1,0,52,0,0.3529412,1,1,17,1,16,1,0,0,16,0,0,0,8,4,0,6,0,2,5,0,16,254,9,0,0,0,8,88,69,62,3,68,1,0,0,11,125,1,0
C:\Users\abhi\Downloads\Kafka\kafka\storage\src\main\java\org\apache\kafka\server\log\remote\metadata\storage\ConsumerTask.java,org.apache.kafka.server.log.remote.metadata.storage.ConsumerTask,class,15,18,3,15,56,1,0,86,86,0.8435374,0.18181819,0.42424244,21,2,9,9,0,3,12,0,0,0,21,1,0,21,0,0,11,0,24,282,10,4,3,3,1,19,3,56,5,53,4,0,2,13,204,0,17
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\test\java\org\apache\kafka\metadata\migration\KRaftMigrationDriverTest.java,org.apache.kafka.metadata.migration.KRaftMigrationDriverTest$NoOpRecordConsumer,innerclass,3,3,0,3,4,1,0,2,6,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,0,0,0,2,0,0,0,0,0,0,0,16,8,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\state\internals\FilteredCacheIteratorTest.java,org.apache.kafka.streams.state.internals.FilteredCacheIteratorTest$Anonymous3,anonymous,1,1,0,1,1,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\state\internals\FilteredCacheIteratorTest.java,org.apache.kafka.streams.state.internals.FilteredCacheIteratorTest$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\state\internals\FilteredCacheIteratorTest.java,org.apache.kafka.streams.state.internals.FilteredCacheIteratorTest$Anonymous1,anonymous,1,1,0,1,2,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\image\node\MetadataNode.java,org.apache.kafka.image.node.MetadataNode,interface,3,44,41,3,6,1,0,8,10,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,26,4,1,0,0,0,0,0,3,0,3,1,0,0,0,33,1,0
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\VerifiableConsumer.java,org.apache.kafka.tools.VerifiableConsumer$ShutdownComplete,innerclass,1,1,0,1,1,2,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,10,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\test\java\org\apache\kafka\controller\ResultOrErrorTest.java,org.apache.kafka.controller.ResultOrErrorTest,class,4,4,0,4,3,1,0,9,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,3,5,0,5,0,0,0,0,17,1,2
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\EmitStrategy.java,org.apache.kafka.streams.kstream.EmitStrategy,interface,5,17,12,5,3,1,0,1,3,1,0,0,3,2,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,32,2,0,0,0,0,0,0,1,0,1,0,0,1,0,92,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\transforms\src\main\java\org\apache\kafka\connect\transforms\ReplaceField.java,org.apache.kafka.connect.transforms.ReplaceField$Key,innerclass,4,4,0,4,3,2,0,8,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\clients\consumer\ConsumerRecordTest.java,org.apache.kafka.clients.consumer.ConsumerRecordTest,class,5,5,0,5,2,1,0,16,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,72,0,0,0,0,0,8,9,21,0,19,0,0,0,0,33,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\test\java\org\apache\kafka\streams\state\internals\MeteredVersionedKeyValueStoreTest.java,org.apache.kafka.streams.state.internals.MeteredVersionedKeyValueStoreTest,class,34,35,1,34,30,1,0,65,0,0.8383333,0.80615383,0.9230769,30,0,26,4,0,0,26,0,0,0,20,13,0,20,0,0,17,0,4,182,3,0,0,0,0,27,10,45,2,43,0,0,0,9,146,1,0
C:\Users\abhi\Downloads\Kafka\kafka\server-common\src\main\java\org\apache\kafka\server\util\timer\SystemTimer.java,org.apache.kafka.server.util.timer.SystemTimer,class,6,10,4,6,12,1,0,21,10,0.78125,0.23809524,0.47619048,8,0,6,1,0,1,7,0,0,0,8,1,1,7,0,0,8,0,1,64,4,1,2,2,0,1,4,10,2,10,3,0,0,1,69,1,0
C:\Users\abhi\Downloads\Kafka\kafka\shell\src\test\java\org\apache\kafka\shell\command\LsCommandHandlerTest.java,org.apache.kafka.shell.command.LsCommandHandlerTest,class,5,5,0,5,3,1,0,14,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0,4,0,47,19,4,0,4,2,0,0,0,26,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\upgrade-system-tests-37\src\test\java\org\apache\kafka\streams\tests\SmokeTestDriver.java,TestCallback,innerclass,5,6,1,5,4,1,0,3,0,0,0,0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,19,0,0,1,0,0,0,1,2,0,2,2,0,0,0,13,10,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\clients\consumer\internals\ConsumerNetworkClient.java,org.apache.kafka.clients.consumer.internals.ConsumerNetworkClient,class,21,42,21,21,70,1,0,85,86,0.8333334,0.36551723,0.74712646,36,0,28,6,0,2,30,0,0,0,14,1,0,14,0,0,14,0,8,418,19,12,6,14,1,4,7,37,3,34,3,0,3,0,283,1,2
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\requests\AlterConfigsRequest.java,org.apache.kafka.common.requests.AlterConfigsRequest$Builder,innerclass,6,6,0,6,4,2,0,17,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,18,1,2,0,0,0,1,0,2,0,2,2,0,0,0,15,9,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\resource\Resource.java,org.apache.kafka.common.resource.Resource,class,3,4,1,3,9,1,0,6,0,0.6071428,0.9047619,1,7,0,7,0,0,0,7,0,0,0,4,2,2,2,0,0,4,0,4,32,7,0,1,0,3,5,0,5,1,5,1,0,0,0,60,1,0
C:\Users\abhi\Downloads\Kafka\kafka\streams\src\main\java\org\apache\kafka\streams\kstream\internals\foreignkeyjoin\SubscriptionResponseWrapperSerde.java,org.apache.kafka.streams.kstream.internals.foreignkeyjoin.SubscriptionResponseWrapperSerde$SubscriptionResponseWrapperDeserializer,innerclass,7,7,0,7,7,1,0,7,0,0,1,1,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,39,1,0,2,0,2,1,10,15,3,9,1,0,0,0,33,26,0
C:\Users\abhi\Downloads\Kafka\kafka\server-common\src\test\java\org\apache\kafka\server\immutable\DelegationChecker.java,org.apache.kafka.server.immutable.DelegationChecker,class,5,12,7,5,30,1,0,25,19,0.7214286,0.46153846,1,14,1,12,1,1,0,13,1,0,0,10,0,0,10,0,0,2,0,13,95,9,0,15,0,0,4,0,16,0,14,1,0,0,4,95,1025,0
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\main\java\org\apache\kafka\tools\VerifiableConsumer.java,org.apache.kafka.tools.VerifiableConsumer$RecordSetSummary,innerclass,2,2,0,2,4,2,0,0,0,0.5,0.5,1,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,20,3,0,0,0,0,0,0,3,0,3,0,0,0,0,9,10,0
C:\Users\abhi\Downloads\Kafka\kafka\core\src\test\java\kafka\test\ClusterGenerator.java,kafka.test.ClusterGenerator,interface,1,3,2,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\Users\abhi\Downloads\Kafka\kafka\shell\src\main\java\org\apache\kafka\shell\command\ExitCommandHandler.java,org.apache.kafka.shell.command.ExitCommandHandler,class,6,9,3,6,4,1,0,1,3,1,0,0,3,0,3,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,0,33,3,0,0,0,1,0,2,1,0,1,1,0,1,0,25,17,0
C:\Users\abhi\Downloads\Kafka\kafka\storage\src\test\java\org\apache\kafka\server\log\remote\metadata\storage\TopicBasedRemoteLogMetadataManagerRestartTest.java,org.apache.kafka.server.log.remote.metadata.storage.TopicBasedRemoteLogMetadataManagerRestartTest,class,13,14,1,13,7,1,0,32,0,0.6666666,1,1,6,0,3,3,0,0,3,0,0,0,4,1,0,4,0,0,3,0,10,64,1,0,1,0,0,6,31,15,1,15,1,1,0,2,54,1,0
C:\Users\abhi\Downloads\Kafka\kafka\connect\runtime\src\main\java\org\apache\kafka\connect\connector\policy\PrincipalConnectorClientConfigOverridePolicy.java,org.apache.kafka.connect.connector.policy.PrincipalConnectorClientConfigOverridePolicy,class,4,5,1,4,3,2,0,7,3,0.6666667,0,0,3,0,1,0,2,0,3,0,0,0,2,2,0,2,0,0,2,0,2,13,2,0,0,0,0,3,0,2,1,2,0,0,0,0,52,1,1
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\test\java\org\apache\kafka\tools\TransactionsCommandTest.java,org.apache.kafka.tools.TransactionsCommandTest,class,32,33,1,32,47,1,0,81,582,0.8682926,0.10769231,0.16923077,41,0,26,15,0,0,26,0,0,0,5,0,0,5,0,0,5,0,108,380,4,1,2,0,0,200,125,145,6,146,2,0,0,2,157,1,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\test\TestUtils.java,org.apache.kafka.test.TestUtils,class,23,34,11,23,85,1,0,111,1364,0.9790357,0.005079826,0.007982584,53,53,53,0,0,0,53,0,0,0,9,9,8,1,0,0,9,0,58,339,40,12,4,7,0,35,18,60,9,57,3,0,0,4,361,1,1
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\common\security\oauthbearer\internals\unsecured\OAuthBearerUnsecuredJwsTest.java,org.apache.kafka.common.security.oauthbearer.internals.unsecured.OAuthBearerUnsecuredJwsTest,class,4,5,1,4,19,1,0,39,43,0.85,0,0,10,6,4,6,0,0,4,0,0,0,2,2,0,2,0,0,2,0,17,106,4,2,5,0,0,58,19,37,12,37,3,0,0,2,73,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\QuorumController.java,org.apache.kafka.controller.QuorumController$ControllerWriteEvent,innerclass,14,14,0,14,18,1,0,34,0,0.5714286,0.6,0.6666667,6,0,4,0,0,2,6,0,0,0,7,0,0,7,0,0,5,0,12,101,2,0,1,0,0,9,2,16,5,11,2,1,0,0,83,0,4
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\test\java\org\apache\kafka\common\security\authenticator\SaslAuthenticatorTest.java,org.apache.kafka.common.security.authenticator.SaslAuthenticatorTest$AlternateSaslChannelBuilder$Anonymous7,anonymous,2,2,0,2,1,1,0,2,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\abhi\Downloads\Kafka\kafka\trogdor\src\main\java\org\apache\kafka\trogdor\agent\WorkerManager.java,org.apache.kafka.trogdor.agent.WorkerManager$Shutdown,innerclass,2,2,0,2,2,1,0,7,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,1,0,6,2,0,0,0,1,0,0,0,23,0,6
C:\Users\abhi\Downloads\Kafka\kafka\tools\src\test\java\org\apache\kafka\tools\consumer\group\DescribeConsumerGroupTest.java,org.apache.kafka.tools.consumer.group.DescribeConsumerGroupTest,class,25,26,1,25,92,3,0,107,505,0.9264706,0.049910873,0.049910873,34,0,33,1,0,0,34,0,0,0,4,4,0,4,0,0,4,0,45,496,31,9,42,4,2,278,94,160,33,220,2,0,0,94,208,1,0
C:\Users\abhi\Downloads\Kafka\kafka\metadata\src\main\java\org\apache\kafka\controller\AclControlManager.java,org.apache.kafka.controller.AclControlManager,class,22,26,4,22,34,1,0,42,3,0.53333336,0.41666666,0.41666666,10,2,2,1,0,7,9,0,0,0,3,0,0,3,0,0,3,0,5,148,5,4,2,2,1,19,4,18,7,18,3,0,1,0,123,1,2
C:\Users\abhi\Downloads\Kafka\kafka\trogdor\src\test\java\org\apache\kafka\trogdor\common\ExpectedTasks.java,org.apache.kafka.trogdor.common.ExpectedTasks$ExpectedTaskBuilder,innerclass,5,5,0,5,5,1,0,0,2,0.6,0.4,1,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,1,0,0,24,4,0,0,0,0,0,0,7,0,4,0,0,0,0,11,9,0
C:\Users\abhi\Downloads\Kafka\kafka\clients\src\main\java\org\apache\kafka\common\record\MemoryRecords.java,org.apache.kafka.common.record.MemoryRecords$RecordFilter,innerclass,3,3,0,3,3,1,0,0,3,0.6666667,0,0,3,0,1,0,2,0,3,2,0,0,2,0,2,0,0,0,2,0,0,19,0,0,0,0,0,0,0,2,0,2,0,0,2,0,55,1033,0
